out|Davidoff Zino|4da1f1a8|28|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|0|127.0.0.1:20001
in|Davidoff Zino|4da1f1a8|48|127.0.0.1:20001
in|Alien Mugler|7fc95643|18|127.0.0.1:20001
out|Alien Mugler|7fc95643|30|127.0.0.1:20001
in|Boss Bottled|f5b2cd74|18|127.0.0.1:20001
in|Boss Bottled|f5b2cd74|11|127.0.0.1:20001
out|Davidoff Cool Water|c77a952e|10|127.0.0.1:20001
out|Alien Mugler|7fc95643|34|127.0.0.1:20001
in|Davidoff Zino|4da1f1a8|29|127.0.0.1:20001
out|Davidoff Cool Water|c77a952e|37|127.0.0.1:20001
out|Dior Sauvage|e37a91ee|45|127.0.0.1:20001
out|Calvin Klein ck one|49917729|38|127.0.0.1:20001
out|Alien Mugler|7fc95643|5|127.0.0.1:20001
out|Dior Sauvage|e37a91ee|18|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|48|127.0.0.1:20001
out|Dior Sauvage|e37a91ee|34|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|34|127.0.0.1:20001
out|Calvin Klein ck one|49917729|18|127.0.0.1:20001
in|Calvin Klein ck one|49917729|43|127.0.0.1:20001
in|Boss Bottled|f5b2cd74|48|127.0.0.1:20001
in|Calvin Klein ck one|49917729|47|127.0.0.1:20001
out|Alien Mugler|7fc95643|20|127.0.0.1:20001
out|Alien Mugler|7fc95643|10|127.0.0.1:20001
out|Calvin Klein ck one|49917729|8|127.0.0.1:20001
in|Calvin Klein ck one|49917729|41|127.0.0.1:20001
out|Dior Sauvage|e37a91ee|6|127.0.0.1:20001
in|Dior Sauvage|e37a91ee|20|127.0.0.1:20001
in|Davidoff Cool Water|c77a952e|22|127.0.0.1:20001
in|Boss Bottled|f5b2cd74|6|127.0.0.1:20001
in|Alien Mugler|7fc95643|33|127.0.0.1:20001
out|Alien Mugler|7fc95643|20|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|45|127.0.0.1:20001
in|Boss Bottled|f5b2cd74|41|127.0.0.1:20001
out|Dior Sauvage|e37a91ee|25|127.0.0.1:20001
in|Davidoff Zino|4da1f1a8|35|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|9|127.0.0.1:20001
in|Davidoff Zino|4da1f1a8|39|127.0.0.1:20001
in|Alien Mugler|7fc95643|12|127.0.0.1:20001
out|Alien Mugler|7fc95643|24|127.0.0.1:20001
in|Dior Sauvage|e37a91ee|48|127.0.0.1:20001
in|Davidoff Zino|4da1f1a8|37|127.0.0.1:20001
out|Dior Sauvage|e37a91ee|40|127.0.0.1:20001
in|Dior Sauvage|e37a91ee|36|127.0.0.1:20001
out|Davidoff Cool Water|c77a952e|28|127.0.0.1:20001
in|Boss Bottled|f5b2cd74|2|127.0.0.1:20001
in|Davidoff Zino|4da1f1a8|2|127.0.0.1:20001
in|Dior Sauvage|e37a91ee|5|127.0.0.1:20001
out|Calvin Klein ck one|49917729|5|127.0.0.1:20001
out|Boss Bottled|f5b2cd74|49|127.0.0.1:20001
in|Davidoff Zino|4da1f1a8|7|127.0.0.1:20001
in|Davidoff Cool Water|c77a952e|12|127.0.0.1:20001
in|Boss Bottled|f5b2cd74|6|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|40|127.0.0.1:20001
in|Dior Sauvage|e37a91ee|23|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|21|127.0.0.1:20001
in|Boss Bottled|f5b2cd74|9|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|3|127.0.0.1:20001
in|Davidoff Cool Water|c77a952e|38|127.0.0.1:20001
in|Alien Mugler|7fc95643|27|127.0.0.1:20001
out|Alien Mugler|7fc95643|32|127.0.0.1:20001
out|Dior Sauvage|e37a91ee|19|127.0.0.1:20001
out|Davidoff Cool Water|c77a952e|39|127.0.0.1:20001
in|Dior Sauvage|e37a91ee|0|127.0.0.1:20001
in|Calvin Klein ck one|49917729|18|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|9|127.0.0.1:20001
out|Alien Mugler|7fc95643|23|127.0.0.1:20001
in|Dior Sauvage|e37a91ee|47|127.0.0.1:20001
in|Calvin Klein ck one|49917729|34|127.0.0.1:20001
in|Calvin Klein ck one|49917729|18|127.0.0.1:20001
out|Davidoff Cool Water|c77a952e|19|127.0.0.1:20001
out|Calvin Klein ck one|49917729|27|127.0.0.1:20001
out|Boss Bottled|f5b2cd74|23|127.0.0.1:20001
in|Boss Bottled|f5b2cd74|2|127.0.0.1:20001
in|Davidoff Zino|4da1f1a8|8|127.0.0.1:20001
out|Alien Mugler|7fc95643|46|127.0.0.1:20001
out|Davidoff Cool Water|c77a952e|13|127.0.0.1:20001
out|Boss Bottled|f5b2cd74|43|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|11|127.0.0.1:20001
out|Dior Sauvage|e37a91ee|33|127.0.0.1:20001
in|Boss Bottled|f5b2cd74|29|127.0.0.1:20001
out|Davidoff Cool Water|c77a952e|18|127.0.0.1:20001
out|Davidoff Cool Water|c77a952e|9|127.0.0.1:20001
out|Alien Mugler|7fc95643|5|127.0.0.1:20001
in|Davidoff Zino|4da1f1a8|17|127.0.0.1:20001
out|Calvin Klein ck one|49917729|11|127.0.0.1:20001
out|Alien Mugler|7fc95643|5|127.0.0.1:20001
out|Boss Bottled|f5b2cd74|7|127.0.0.1:20001
in|Dior Sauvage|e37a91ee|33|127.0.0.1:20001
in|Calvin Klein ck one|49917729|40|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|9|127.0.0.1:20001
out|Calvin Klein ck one|49917729|37|127.0.0.1:20001
in|Davidoff Zino|4da1f1a8|38|127.0.0.1:20001
in|Boss Bottled|f5b2cd74|11|127.0.0.1:20001
in|Calvin Klein ck one|49917729|0|127.0.0.1:20001
in|Dior Sauvage|e37a91ee|30|127.0.0.1:20001
out|Davidoff Cool Water|c77a952e|12|127.0.0.1:20001
out|Davidoff Cool Water|c77a952e|32|127.0.0.1:20001
in|Boss Bottled|f5b2cd74|20|127.0.0.1:20001
out|Boss Bottled|f5b2cd74|25|127.0.0.1:20001
out|Calvin Klein ck one|49917729|44|127.0.0.1:20001
in|Davidoff Zino|4da1f1a8|27|127.0.0.1:20001
in|Dior Sauvage|e37a91ee|18|127.0.0.1:20001
in|Calvin Klein ck one|49917729|37|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|22|127.0.0.1:20001
out|Calvin Klein ck one|49917729|24|127.0.0.1:20001
in|Alien Mugler|7fc95643|19|127.0.0.1:20001
in|Alien Mugler|7fc95643|35|127.0.0.1:20001
out|Boss Bottled|f5b2cd74|26|127.0.0.1:20001
out|Davidoff Cool Water|c77a952e|24|127.0.0.1:20001
in|Davidoff Cool Water|c77a952e|127.0.0.1:20001
in|Davidoff Cool Water|c77a952e|127.0.0.1:20001
in|Davidoff Cool Water|c77a952e|127.0.0.1:20001
in|Davidoff Cool Water|c77a952e|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|200|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|200|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|200|127.0.0.1:20001
out|Dior Sauvage|e37a91ee|200|127.0.0.1:20001
out|Dior Sauvage|e37a91ee|200|127.0.0.1:20001
out|Dior Sauvage|e37a91ee|200|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|200|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|200|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|200|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|200|127.0.0.1:20001
out|Calvin Klein ck one|49917729|36|127.0.0.1:20001
out|Alien Mugler|7fc95643|41|127.0.0.1:20001
in|Davidoff Zino|4da1f1a8|7|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|22|127.0.0.1:20001
in|Calvin Klein ck one|49917729|9|127.0.0.1:20001
out|Calvin Klein ck one|49917729|49|127.0.0.1:20001
in|Davidoff Zino|4da1f1a8|45|127.0.0.1:20001
in|Calvin Klein ck one|49917729|13|127.0.0.1:20001
in|Calvin Klein ck one|49917729|0|127.0.0.1:20001
in|Davidoff Zino|4da1f1a8|22|127.0.0.1:20001
in|Boss Bottled|f5b2cd74|8|127.0.0.1:20001
in|Calvin Klein ck one|49917729|46|127.0.0.1:20001
out|Boss Bottled|f5b2cd74|14|127.0.0.1:20001
out|Davidoff Cool Water|c77a952e|7|127.0.0.1:20001
out|Dior Sauvage|e37a91ee|24|127.0.0.1:20001
in|Davidoff Cool Water|c77a952e|22|127.0.0.1:20001
out|Alien Mugler|7fc95643|38|127.0.0.1:20001
out|Boss Bottled|f5b2cd74|32|127.0.0.1:20001
out|Calvin Klein ck one|49917729|11|127.0.0.1:20001
out|Calvin Klein ck one|49917729|15|127.0.0.1:20001
in|Calvin Klein ck one|49917729|15|127.0.0.1:20001
out|Boss Bottled|f5b2cd74|9|127.0.0.1:20001
out|Boss Bottled|f5b2cd74|28|127.0.0.1:20001
in|Dior Sauvage|e37a91ee|46|127.0.0.1:20001
out|Alien Mugler|7fc95643|38|127.0.0.1:20001
out|Calvin Klein ck one|49917729|6|127.0.0.1:20001
in|Dior Sauvage|e37a91ee|18|127.0.0.1:20001
in|Boss Bottled|f5b2cd74|40|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|18|127.0.0.1:20001
in|Dior Sauvage|e37a91ee|0|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|48|127.0.0.1:20001
in|Dior Sauvage|e37a91ee|12|127.0.0.1:20001
out|Calvin Klein ck one|49917729|25|127.0.0.1:20001
in|Alien Mugler|7fc95643|49|127.0.0.1:20001
in|Calvin Klein ck one|49917729|35|127.0.0.1:20001
out|Calvin Klein ck one|49917729|7|127.0.0.1:20001
out|Boss Bottled|f5b2cd74|4|127.0.0.1:20001
out|Calvin Klein ck one|49917729|0|127.0.0.1:20001
out|Boss Bottled|f5b2cd74|21|127.0.0.1:20001
in|Alien Mugler|7fc95643|7|127.0.0.1:20001
out|Dior Sauvage|e37a91ee|4|127.0.0.1:20001
out|Dior Sauvage|e37a91ee|42|127.0.0.1:20001
in|Boss Bottled|f5b2cd74|33|127.0.0.1:20001
out|Dior Sauvage|e37a91ee|22|127.0.0.1:20001
out|Alien Mugler|7fc95643|28|127.0.0.1:20001
out|Calvin Klein ck one|49917729|49|127.0.0.1:20001
out|Boss Bottled|f5b2cd74|34|127.0.0.1:20001
in|Alien Mugler|7fc95643|34|127.0.0.1:20001
in|Calvin Klein ck one|49917729|6|127.0.0.1:20001
in|Davidoff Zino|4da1f1a8|48|127.0.0.1:20001
out|Calvin Klein ck one|49917729|18|127.0.0.1:20001
out|Davidoff Cool Water|c77a952e|35|127.0.0.1:20001
in|Davidoff Zino|4da1f1a8|48|127.0.0.1:20001
in|Alien Mugler|7fc95643|19|127.0.0.1:20001
in|Calvin Klein ck one|49917729|14|127.0.0.1:20001
out|Boss Bottled|f5b2cd74|46|127.0.0.1:20001
in|Alien Mugler|7fc95643|23|127.0.0.1:20001
in|Dior Sauvage|e37a91ee|18|127.0.0.1:20001
in|Boss Bottled|f5b2cd74|31|127.0.0.1:20001
out|Davidoff Cool Water|c77a952e|39|127.0.0.1:20001
in|Alien Mugler|7fc95643|16|127.0.0.1:20001
out|Calvin Klein ck one|49917729|2|127.0.0.1:20001
in|Dior Sauvage|e37a91ee|10|127.0.0.1:20001
in|Boss Bottled|f5b2cd74|25|127.0.0.1:20001
out|Calvin Klein ck one|49917729|20|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|0|127.0.0.1:20001
in|Davidoff Zino|4da1f1a8|41|127.0.0.1:20001
in|Alien Mugler|7fc95643|34|127.0.0.1:20001
in|Davidoff Cool Water|c77a952e|17|127.0.0.1:20001
out|Boss Bottled|f5b2cd74|32|127.0.0.1:20001
out|Davidoff Cool Water|c77a952e|39|127.0.0.1:20001
out|Alien Mugler|7fc95643|46|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|10|127.0.0.1:20001
in|Boss Bottled|f5b2cd74|19|127.0.0.1:20001
out|Alien Mugler|7fc95643|5|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|49|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|36|127.0.0.1:20001
in|Davidoff Zino|4da1f1a8|21|127.0.0.1:20001
out|Boss Bottled|f5b2cd74|37|127.0.0.1:20001
in|Calvin Klein ck one|49917729|14|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|29|127.0.0.1:20001
out|Dior Sauvage|e37a91ee|5|127.0.0.1:20001
out|Alien Mugler|7fc95643|49|127.0.0.1:20001
in|Davidoff Zino|4da1f1a8|44|127.0.0.1:20001
in|Dior Sauvage|e37a91ee|46|127.0.0.1:20001
out|Davidoff Cool Water|c77a952e|11|127.0.0.1:20001
in|Dior Sauvage|e37a91ee|28|127.0.0.1:20001
out|Alien Mugler|7fc95643|26|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|6|127.0.0.1:20001
in|Calvin Klein ck one|49917729|21|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|200|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|200|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|200|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|200|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|200|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|200|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|200|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|200|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|200|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|200|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|200|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|200|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|200|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|200|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|200|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|200|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|200|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|200|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|200|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|200|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|200|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|200|127.0.0.1:20001
in|Davidoff Zino|4da1f1a8|200|127.0.0.1:20001
in|Davidoff Zino|4da1f1a8|200|127.0.0.1:20001
in|Davidoff Zino|4da1f1a8|200|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|200|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|200|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|200|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|200|127.0.0.1:20001
in|Davidoff Zino|4da1f1a8|200|127.0.0.1:20001
in|Davidoff Zino|4da1f1a8|200|127.0.0.1:20001
in|Davidoff Zino|4da1f1a8|200|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|200|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|200|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|200|127.0.0.1:20001
out|Dior Sauvage|e37a91ee|200|127.0.0.1:20001
out|Dior Sauvage|e37a91ee|200|127.0.0.1:20001
out|Dior Sauvage|e37a91ee|200|127.0.0.1:20001
out|Dior Sauvage|e37a91ee|200|127.0.0.1:20001
in|Dior Sauvage|e37a91ee|200|127.0.0.1:20001
in|Davidoff Zino|4da1f1a8|200|127.0.0.1:20001
in|Davidoff Zino|4da1f1a8|200|127.0.0.1:20001
in|Davidoff Zino|4da1f1a8|1000|127.0.0.1:20001
in|Davidoff Zino|4da1f1a8|1000|127.0.0.1:20001
in|Davidoff Zino|4da1f1a8|1000|127.0.0.1:20001
in|Davidoff Zino|4da1f1a8|1000|127.0.0.1:20001
in|Davidoff Zino|4da1f1a8|200|127.0.0.1:20001
in|Davidoff Zino|4da1f1a8|200|127.0.0.1:20001
out|Boss Bottled|f5b2cd74|200|127.0.0.1:20001
out|Boss Bottled|f5b2cd74|200|127.0.0.1:20001
in|Davidoff Zino|4da1f1a8|200|127.0.0.1:20001
in|Davidoff Zino|4da1f1a8|200|127.0.0.1:20001
in|Davidoff Zino|4da1f1a8|200|127.0.0.1:20001
in|Davidoff Zino|4da1f1a8|200|127.0.0.1:20001
in|Davidoff Zino|4da1f1a8|200|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|200|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|200|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|20|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|20|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|20|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|20|127.0.0.1:20001
in|Calvin Klein ck one|49917729|40|127.0.0.1:20001
in|Calvin Klein ck one|49917729|40|127.0.0.1:20001
in|Calvin Klein ck one|49917729|40|127.0.0.1:20001
in|Calvin Klein ck one|49917729|40|127.0.0.1:20001
in|Calvin Klein ck one|49917729|40|127.0.0.1:20001
in|Calvin Klein ck one|49917729|40|127.0.0.1:20001
out||4da1f1a8|6372|127.0.0.1:20001
out||4da1f1a8|6372|127.0.0.1:20001
out||4da1f1a8|6372|127.0.0.1:20001
out||4da1f1a8|6372|127.0.0.1:20001
out||4da1f1a8|6372|127.0.0.1:20001
out||4da1f1a8|6372|127.0.0.1:20001
out||4da1f1a8|6372|127.0.0.1:20001
out||4da1f1a8|6372|127.0.0.1:20001
out||4da1f1a8|6372|127.0.0.1:20001
out||4da1f1a8|6372|127.0.0.1:20001
out||4da1f1a8|20000|127.0.0.1:20001
out||4da1f1a8|20000|127.0.0.1:20001
out||4da1f1a8|20000|127.0.0.1:20001
out||4da1f1a8|20000|127.0.0.1:20001
out||4da1f1a8|20000|127.0.0.1:20001
out||4da1f1a8|20000|127.0.0.1:20001
out||4da1f1a8|20000|127.0.0.1:20001
out||4da1f1a8|20000|127.0.0.1:20001
out||4da1f1a8|20000|127.0.0.1:20001
out||4da1f1a8|20000|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|200|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|200|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|200|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|200|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|200|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|200|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|200|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|200|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|200|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|200|127.0.0.1:20001
in|Davidoff Cool Water|c77a952e|2|127.0.0.1:20001
in|Davidoff Cool Water|c77a952e|2|127.0.0.1:20001
in|Davidoff Cool Water|c77a952e|2|127.0.0.1:20001
in|Davidoff Cool Water|c77a952e|2|127.0.0.1:20001
in|Davidoff Cool Water|c77a952e|2|127.0.0.1:20001
in|Davidoff Cool Water|c77a952e|2|127.0.0.1:20001
in|Davidoff Cool Water|c77a952e|2|127.0.0.1:20001
in|Davidoff Cool Water|c77a952e|2|127.0.0.1:20001
in|Davidoff Cool Water|c77a952e|2|127.0.0.1:20001
in|Davidoff Cool Water|c77a952e|2|127.0.0.1:20001
in|Davidoff Cool Water|c77a952e|2|127.0.0.1:20001
in|Davidoff Cool Water|c77a952e|2|127.0.0.1:20001
in|Davidoff Cool Water|c77a952e|2|127.0.0.1:20001
in|Davidoff Cool Water|c77a952e|2|127.0.0.1:20001
in|Davidoff Cool Water|c77a952e|2|127.0.0.1:20001
in|Davidoff Cool Water|c77a952e|2|127.0.0.1:20001
in|Davidoff Cool Water|c77a952e|2|127.0.0.1:20001
in|Davidoff Cool Water|c77a952e|2|127.0.0.1:20001
in|Davidoff Cool Water|c77a952e|2|127.0.0.1:20001
in|Davidoff Cool Water|c77a952e|2|127.0.0.1:20001
in|Davidoff Cool Water|c77a952e|2|127.0.0.1:20001
in|Davidoff Cool Water|c77a952e|2|127.0.0.1:20001
in|Davidoff Cool Water|c77a952e|2|127.0.0.1:20001
in|Davidoff Cool Water|c77a952e|2|127.0.0.1:20001
in|Davidoff Cool Water|c77a952e|2|127.0.0.1:20001
in|Davidoff Cool Water|c77a952e|2|127.0.0.1:20001
in|Davidoff Cool Water|c77a952e|2|127.0.0.1:20001
in|Davidoff Cool Water|c77a952e|2|127.0.0.1:20001
in|Davidoff Cool Water|c77a952e|2|127.0.0.1:20001
in|Davidoff Cool Water|c77a952e|2|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|20|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|20|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|20|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|20|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|20|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|20|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|20|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|20|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|20|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|20|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|10|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|10|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|10|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|10|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|10|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|10|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|10|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|10|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|10|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|10|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|10|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|10|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|10|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|10|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|10|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|10|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|10|127.0.0.1:20001
out|Davidoff Zino|4da1f1a8|10|127.0.0.1:20001
