out|Davidoff Zino|4da1f1a8|23|127.0.0.1:20004
in|Dior Sauvage|e37a91ee|47|127.0.0.1:20004
in|Calvin Klein ck one|49917729|27|127.0.0.1:20004
out|Davidoff Cool Water|c77a952e|2|127.0.0.1:20004
out|Alien Mugler|7fc95643|14|127.0.0.1:20004
in|Alien Mugler|7fc95643|17|127.0.0.1:20004
out|Calvin Klein ck one|49917729|13|127.0.0.1:20004
out|Dior Sauvage|e37a91ee|31|127.0.0.1:20004
in|Davidoff Zino|4da1f1a8|43|127.0.0.1:20004
out|Davidoff Cool Water|c77a952e|9|127.0.0.1:20004
out|Dior Sauvage|e37a91ee|34|127.0.0.1:20004
out|Davidoff Cool Water|c77a952e|49|127.0.0.1:20004
out|Boss Bottled|f5b2cd74|2|127.0.0.1:20004
out|Davidoff Zino|4da1f1a8|45|127.0.0.1:20004
in|Calvin Klein ck one|49917729|9|127.0.0.1:20004
out|Alien Mugler|7fc95643|39|127.0.0.1:20004
out|Dior Sauvage|e37a91ee|7|127.0.0.1:20004
out|Dior Sauvage|e37a91ee|48|127.0.0.1:20004
out|Calvin Klein ck one|49917729|41|127.0.0.1:20004
out|Alien Mugler|7fc95643|48|127.0.0.1:20004
out|Alien Mugler|7fc95643|0|127.0.0.1:20004
in|Davidoff Zino|4da1f1a8|33|127.0.0.1:20004
in|Alien Mugler|7fc95643|32|127.0.0.1:20004
in|Davidoff Zino|4da1f1a8|41|127.0.0.1:20004
out|Davidoff Cool Water|c77a952e|25|127.0.0.1:20004
out|Davidoff Cool Water|c77a952e|43|127.0.0.1:20004
out|Alien Mugler|7fc95643|20|127.0.0.1:20004
in|Davidoff Zino|4da1f1a8|6|127.0.0.1:20004
out|Davidoff Cool Water|c77a952e|21|127.0.0.1:20004
in|Davidoff Cool Water|c77a952e|11|127.0.0.1:20004
in|Davidoff Cool Water|c77a952e|28|127.0.0.1:20004
in|Alien Mugler|7fc95643|36|127.0.0.1:20004
out|Boss Bottled|f5b2cd74|7|127.0.0.1:20004
out|Calvin Klein ck one|49917729|4|127.0.0.1:20004
in|Davidoff Zino|4da1f1a8|29|127.0.0.1:20004
in|Dior Sauvage|e37a91ee|35|127.0.0.1:20004
in|Davidoff Zino|4da1f1a8|33|127.0.0.1:20004
out|Alien Mugler|7fc95643|19|127.0.0.1:20004
in|Davidoff Zino|4da1f1a8|18|127.0.0.1:20004
out|Davidoff Cool Water|c77a952e|40|127.0.0.1:20004
out|Boss Bottled|f5b2cd74|0|127.0.0.1:20004
in|Davidoff Cool Water|c77a952e|49|127.0.0.1:20004
out|Calvin Klein ck one|49917729|19|127.0.0.1:20004
out|Dior Sauvage|e37a91ee|18|127.0.0.1:20004
in|Alien Mugler|7fc95643|48|127.0.0.1:20004
in|Davidoff Zino|4da1f1a8|34|127.0.0.1:20004
out|Boss Bottled|f5b2cd74|29|127.0.0.1:20004
in|Dior Sauvage|e37a91ee|31|127.0.0.1:20004
in|Davidoff Zino|4da1f1a8|37|127.0.0.1:20004
in|Dior Sauvage|e37a91ee|6|127.0.0.1:20004
in|Davidoff Cool Water|c77a952e|40|127.0.0.1:20004
out|Boss Bottled|f5b2cd74|21|127.0.0.1:20004
out|Davidoff Zino|4da1f1a8|41|127.0.0.1:20004
out|Alien Mugler|7fc95643|37|127.0.0.1:20004
out|Alien Mugler|7fc95643|13|127.0.0.1:20004
in|Davidoff Zino|4da1f1a8|31|127.0.0.1:20004
out|Davidoff Cool Water|c77a952e|21|127.0.0.1:20004
in|Alien Mugler|7fc95643|25|127.0.0.1:20004
out|Alien Mugler|7fc95643|8|127.0.0.1:20004
out|Alien Mugler|7fc95643|10|127.0.0.1:20004
in|Calvin Klein ck one|49917729|15|127.0.0.1:20004
out|Davidoff Cool Water|c77a952e|8|127.0.0.1:20004
in|Dior Sauvage|e37a91ee|17|127.0.0.1:20004
out|Dior Sauvage|e37a91ee|37|127.0.0.1:20004
out|Davidoff Cool Water|c77a952e|4|127.0.0.1:20004
in|Dior Sauvage|e37a91ee|7|127.0.0.1:20004
out|Davidoff Cool Water|c77a952e|22|127.0.0.1:20004
in|Davidoff Cool Water|c77a952e|19|127.0.0.1:20004
in|Calvin Klein ck one|49917729|33|127.0.0.1:20004
out|Alien Mugler|7fc95643|19|127.0.0.1:20004
in|Alien Mugler|7fc95643|4|127.0.0.1:20004
out|Calvin Klein ck one|49917729|8|127.0.0.1:20004
in|Calvin Klein ck one|49917729|43|127.0.0.1:20004
out|Boss Bottled|f5b2cd74|0|127.0.0.1:20004
out|Calvin Klein ck one|49917729|34|127.0.0.1:20004
out|Davidoff Cool Water|c77a952e|15|127.0.0.1:20004
out|Boss Bottled|f5b2cd74|22|127.0.0.1:20004
in|Alien Mugler|7fc95643|23|127.0.0.1:20004
out|Dior Sauvage|e37a91ee|13|127.0.0.1:20004
in|Calvin Klein ck one|49917729|2|127.0.0.1:20004
out|Davidoff Zino|4da1f1a8|34|127.0.0.1:20004
in|Davidoff Cool Water|c77a952e|25|127.0.0.1:20004
in|Boss Bottled|f5b2cd74|46|127.0.0.1:20004
out|Calvin Klein ck one|49917729|34|127.0.0.1:20004
out|Alien Mugler|7fc95643|14|127.0.0.1:20004
in|Davidoff Cool Water|c77a952e|34|127.0.0.1:20004
in|Dior Sauvage|e37a91ee|34|127.0.0.1:20004
in|Calvin Klein ck one|49917729|7|127.0.0.1:20004
in|Davidoff Zino|4da1f1a8|12|127.0.0.1:20004
in|Boss Bottled|f5b2cd74|39|127.0.0.1:20004
in|Alien Mugler|7fc95643|10|127.0.0.1:20004
in|Davidoff Zino|4da1f1a8|18|127.0.0.1:20004
out|Dior Sauvage|e37a91ee|3|127.0.0.1:20004
out|Calvin Klein ck one|49917729|47|127.0.0.1:20004
out|Davidoff Zino|4da1f1a8|15|127.0.0.1:20004
out|Davidoff Cool Water|c77a952e|18|127.0.0.1:20004
out|Davidoff Zino|4da1f1a8|45|127.0.0.1:20004
out|Davidoff Cool Water|c77a952e|15|127.0.0.1:20004
in|Dior Sauvage|e37a91ee|25|127.0.0.1:20004
out|Davidoff Cool Water|c77a952e|33|127.0.0.1:20004
out|Davidoff Zino|4da1f1a8|25|127.0.0.1:20004
in|Alien Mugler|7fc95643|47|127.0.0.1:20004
in|Alien Mugler|7fc95643|2|127.0.0.1:20004
in|Calvin Klein ck one|49917729|2|127.0.0.1:20004
in|Davidoff Zino|4da1f1a8|40|127.0.0.1:20004
in|Davidoff Cool Water|c77a952e|28|127.0.0.1:20004
